"ChassisIndex","SlotIndex","Index","Type","Link","AutoNegotiation","Duplex","Speed","RxActivity","TxActivity","CollisionActivity","Loopback","Enable","SelectLink","LIN","Aging","MaxPacketSize","RemoteLoopback","ErrorActivity","Name","Value","Threshold","ThresholdAction","RMChassis","RMSlot","RMPort","SerialNumber","VendorInfo","Medium","Connector","Wavelength","ZoneIdAdmin","NominalBitRate","ModulePort","PartRev","IfIndex","Linked","Operational","ZoneChassisAdmin","ZoneSlotAdmin","FlowControl","AutoNegAd","AutoNegEditable","WavelengthX","ZoneIdOper","ZoneSlotOper","ZoneChassisOper","LinkMatch","MDIPinoutAdmin","MDIPinoutOper","FCRecvAdmin","FCRecvOper","FCSendAdmin","FCSendOper","AutoNegWait","AmpGainOper","AmpGainAdmin","AmpOutputPwrAdmin","ProtoCapabilities","ProtoAdmin","ProtoOper","PreambleLen","Preferred","CableLen","RedundantTxMode","Termination","Description","TransmitUnmapped","ToggleMode","Revertive","I2CSpeed","MappingType","SupportsEfm","mrvEusmPortSupportsEusm","mrvEusmPortSmartLoopbackAction","mrvEusmPortSmartLoopbackSwap","mrvEusmPortSmartLoopbackMac","mrvEusmPortSmartLoopbackVid","mrvEusmPortQinQAction","mrvEusmPortQinQServiceVid","mrvEusmPortQinQServicePriority","mrvEusmTgaDa","mrvEusmTgaDaType","mrvEusmTgaSa","mrvEusmTgaSaType","mrvEusmTgaTag","mrvEusmTgaTagType","mrvEusmTgaPattern","mrvEusmTgaPatternType","mrvEusmTgaFrameSize","mrvEusmTgaFrameSizeType","mrvEusmTgaFrameCount","mrvEusmTgaFrameCountType","mrvEusmTgaInterPacketGap","mrvEusmTgaAction","mrvEusmCableTestStatus","mrvEusmCableTestResult","DDiag.Temperature","DDiag.TxPower","DDiag.RxPower","DDiag.BiasAmps","DDiag.SupplyVolts","DDiag.DigitalDiags","DDiag.AlarmCause","DDiag.TemperatureLevel","DDiag.TxPowerLevel","DDiag.RxPowerLevel","DDiag.BiasAmpsLevel","DDiag.SupplyVoltsLevel",
"1","2","12","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.12","","-2147483648","1","4294967295","4294967295","4294967295","N/A","N/A","notSupported","removed","4294967295","0","4294967295","12","N/A","102012","no","yes","1","0","notSupported","","","N/A","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","-2147483648","-2147483648","-2147483648","4294967295","4294967295","notSupported","N/A","notSupported","notSupported","notSupported","notSupported","notSupported",
"1","2","13","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.13","","-2147483648","1","4294967295","4294967295","4294967295","N/A","N/A","notSupported","removed","4294967295","0","4294967295","13","N/A","102013","no","yes","1","0","notSupported","","","N/A","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","-2147483648","-2147483648","-2147483648","4294967295","4294967295","notSupported","N/A","notSupported","notSupported","notSupported","notSupported","notSupported",
"1","2","14","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.14","","-2147483648","1","4294967295","4294967295","4294967295","N/A","N/A","notSupported","removed","4294967295","0","4294967295","14","N/A","102014","no","yes","1","0","notSupported","","","N/A","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","-2147483648","-2147483648","-2147483648","4294967295","4294967295","notSupported","N/A","notSupported","notSupported","notSupported","notSupported","notSupported",
"1","2","15","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.15","","-2147483648","1","4294967295","4294967295","4294967295","N/A","N/A","notSupported","removed","4294967295","0","4294967295","15","N/A","102015","no","yes","1","0","notSupported","","","N/A","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","-2147483648","-2147483648","-2147483648","4294967295","4294967295","notSupported","N/A","notSupported","notSupported","notSupported","notSupported","notSupported",
"1","2","16","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.16","","-2147483648","1","4294967295","4294967295","4294967295","N/A","N/A","notSupported","removed","4294967295","0","4294967295","16","N/A","102016","no","yes","1","0","notSupported","","","N/A","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","-2147483648","-2147483648","-2147483648","4294967295","4294967295","notSupported","N/A","notSupported","notSupported","notSupported","notSupported","notSupported",
"1","2","17","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.17","","-2147483648","1","4294967295","4294967295","4294967295","N/A","N/A","notSupported","removed","4294967295","0","4294967295","17","N/A","102017","no","yes","1","0","notSupported","","","N/A","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","-2147483648","-2147483648","-2147483648","4294967295","4294967295","notSupported","N/A","notSupported","notSupported","notSupported","notSupported","notSupported",
"1","2","18","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.18","","-2147483648","1","4294967295","4294967295","4294967295","N/A","N/A","notSupported","removed","4294967295","0","4294967295","18","N/A","102018","no","yes","1","0","notSupported","","","N/A","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","-2147483648","-2147483648","-2147483648","4294967295","4294967295","notSupported","N/A","notSupported","notSupported","notSupported","notSupported","notSupported",
"1","2","19","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.19","","-2147483648","1","4294967295","4294967295","4294967295","N/A","N/A","notSupported","removed","4294967295","0","4294967295","19","N/A","102019","no","yes","1","0","notSupported","","","N/A","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","-2147483648","-2147483648","-2147483648","4294967295","4294967295","notSupported","N/A","notSupported","notSupported","notSupported","notSupported","notSupported",
"1","2","20","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.20","","-2147483648","1","4294967295","4294967295","4294967295","N/A","N/A","notSupported","removed","4294967295","0","4294967295","20","N/A","102020","no","yes","1","0","notSupported","","","N/A","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","-2147483648","-2147483648","-2147483648","4294967295","4294967295","notSupported","N/A","notSupported","notSupported","notSupported","notSupported","notSupported",
"1","2","21","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.21","","-2147483648","1","4294967295","4294967295","4294967295","N/A","N/A","notSupported","removed","4294967295","0","4294967295","21","N/A","102021","no","yes","1","0","notSupported","","","N/A","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","-2147483648","-2147483648","-2147483648","4294967295","4294967295","notSupported","N/A","notSupported","notSupported","notSupported","notSupported","notSupported",
"1","2","22","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.22","","-2147483648","1","4294967295","4294967295","4294967295","N/A","N/A","notSupported","removed","4294967295","0","4294967295","22","N/A","102022","no","yes","1","0","notSupported","","","N/A","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","-2147483648","-2147483648","-2147483648","4294967295","4294967295","notSupported","N/A","notSupported","notSupported","notSupported","notSupported","notSupported",
"1","2","23","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.23","","-2147483648","1","4294967295","4294967295","4294967295","N/A","N/A","notSupported","removed","4294967295","0","4294967295","23","N/A","102023","no","yes","1","0","notSupported","","","N/A","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","-2147483648","-2147483648","-2147483648","4294967295","4294967295","notSupported","N/A","notSupported","notSupported","notSupported","notSupported","notSupported",
"1","2","24","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.24","","-2147483648","1","4294967295","4294967295","4294967295","N/A","N/A","notSupported","removed","4294967295","0","4294967295","24","N/A","102024","no","yes","1","0","notSupported","","","N/A","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","-2147483648","-2147483648","-2147483648","4294967295","4294967295","notSupported","N/A","notSupported","notSupported","notSupported","notSupported","notSupported",
"1","2","25","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.25","","-2147483648","1","4294967295","4294967295","4294967295","966T000744      ","MRV COMM, INC.  ","notSupported","foLC","1310","0","1300","25","SFP-GD-LX/A","102025","no","yes","1","0","notSupported","","","1310","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","42","-35139","-2147483647","0","3365","diagsAlarm","Tx Power Too Low Alarm","ok","lowAlarm","lowAlarm","lowAlarm","ok",
"1","2","26","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.26","","-2147483648","1","4294967295","4294967295","4294967295","966T000758      ","MRV COMM, INC.  ","notSupported","foLC","1310","0","1300","26","SFP-GD-LX/A","102026","no","yes","1","0","notSupported","","","1310","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","42","-2147483647","-2147483647","0","3364","diagsAlarm","Tx Power Too Low Alarm","ok","lowAlarm","lowAlarm","lowAlarm","ok",
"1","2","27","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.27","","-2147483648","1","4294967295","4294967295","4294967295","966T000281      ","MRV COMM, INC.  ","notSupported","foLC","1310","0","1300","27","SFP-GD-LX/A","102027","no","yes","1","0","notSupported","","","1310","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","44","-2147483647","-40591","0","3368","diagsAlarm","Tx Power Too Low Alarm","ok","lowAlarm","lowAlarm","lowAlarm","ok",
"1","2","28","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.28","","-2147483648","1","4294967295","4294967295","4294967295","966T000316      ","MRV COMM, INC.  ","notSupported","foLC","1310","0","1300","28","SFP-GD-LX/A","102028","no","yes","1","0","notSupported","","","1310","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","44","-34965","-2147483647","0","3366","diagsAlarm","Tx Power Too Low Alarm","ok","lowAlarm","lowAlarm","lowAlarm","ok",
"1","2","29","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.29","","-2147483648","1","4294967295","4294967295","4294967295","966T000311      ","MRV COMM, INC.  ","notSupported","foLC","1310","0","1300","29","SFP-GD-LX/A","102029","no","yes","1","0","notSupported","","","1310","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","45","-2147483647","-2147483647","0","3366","diagsAlarm","Tx Power Too Low Alarm","ok","lowAlarm","lowAlarm","lowAlarm","ok",
"1","2","30","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.30","","-2147483648","1","4294967295","4294967295","4294967295","966T000317      ","MRV COMM, INC.  ","notSupported","foLC","1310","0","1300","30","SFP-GD-LX/A","102030","no","yes","1","0","notSupported","","","1310","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","45","-2147483647","-2147483647","0","3366","diagsAlarm","Tx Power Too Low Alarm","ok","lowAlarm","lowAlarm","lowAlarm","ok",
"1","2","31","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.31","","-2147483648","1","4294967295","4294967295","4294967295","966T000748      ","MRV COMM, INC.  ","notSupported","foLC","1310","32","1300","31","SFP-GD-LX/A","102031","no","yes","1","2","notSupported","","","1310","32","2","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","49","-5922","-2147483647","19385","3364","diagsAlarm","Rx Power Too Low Alarm","ok","ok","lowAlarm","ok","ok",
"1","2","32","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.32","","-2147483648","1","4294967295","4294967295","4294967295","966T000231      ","MRV COMM, INC.  ","notSupported","foLC","1310","31","1300","32","SFP-GD-LX/A","102032","no","yes","1","2","notSupported","","","1310","31","2","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","49","-5844","-38707","20219","3364","diagsAlarm","Rx Power Too Low Alarm","ok","ok","lowAlarm","ok","ok",
"1","2","33","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.33","","-2147483648","1","4294967295","4294967295","4294967295","966T000245      ","MRV COMM, INC.  ","notSupported","foLC","1310","0","1300","33","SFP-GD-LX/A","102033","no","yes","1","0","notSupported","","","1310","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","46","-2147483647","-2147483647","0","3363","diagsAlarm","Tx Power Too Low Alarm","ok","lowAlarm","lowAlarm","lowAlarm","ok",
"1","2","34","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.34","","-2147483648","1","4294967295","4294967295","4294967295","966T000531      ","MRV COMM, INC.  ","notSupported","foLC","1310","0","1300","34","SFP-GD-LX/A","102034","no","yes","1","0","notSupported","","","1310","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","46","-2147483647","-35483","0","3363","diagsAlarm","Tx Power Too Low Alarm","ok","lowAlarm","lowAlarm","lowAlarm","ok",
"1","2","35","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.35","","-2147483648","1","4294967295","4294967295","4294967295","966T000530      ","MRV COMM, INC.  ","notSupported","foLC","1310","0","1300","35","SFP-GD-LX/A","102035","no","yes","0","0","notSupported","","","1310","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","44","-2147483647","-2147483647","0","3364","diagsAlarm","Tx Power Too Low Alarm","ok","lowAlarm","lowAlarm","lowAlarm","ok",
"1","2","36","125","noSignal","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","enable","notSupported","disable","notSupported","notSupported","notSupported","notSupported","SFP at 1.2.36","","-2147483648","1","4294967295","4294967295","4294967295","966T000325      ","MRV COMM, INC.  ","notSupported","foLC","1310","0","1300","36","SFP-GD-LX/A","102036","no","yes","0","0","notSupported","","","1310","0","0","1","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","20:00:00:00:00:00:00","2","2","notSupported","notSupported","notSupported","notSupported","notSupported","","disabled","disabled","notSupported","normal","open","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","45","-33319","-38019","0","3364","diagsAlarm","Tx Power Too Low Alarm","ok","lowAlarm","lowAlarm","lowAlarm","ok",
"1","3","1","87","other","notSupported","notSupported","other","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","RS232 at 1.3.1","","-2147483648","1","0","0","0","N/A","N/A","notSupported","cuDb9","4294967295","4294967295","4294967295","1","N/A","103001","no","yes","4294967295","4294967295","notSupported","","","N/A","4294967295","4294967295","4294967295","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","00:00:00:00:00:00:00","0","0","notSupported","notSupported","notSupported","notSupported","notSupported","","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","-2147483648","-2147483648","-2147483648","4294967295","4294967295","notSupported","N/A","notSupported","notSupported","notSupported","notSupported","notSupported",
"1","3","2","28","link","on","full","spd100Mbps","notSupported","notSupported","notSupported","notSupported","enable","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","RJ-45 at 1.3.2","","-2147483648","1","0","0","0","N/A","N/A","twistedPair","cuRj45","4294967295","4294967295","4294967295","2","N/A","103002","yes","yes","4294967295","4294967295","notSupported","4f","4f","N/A","4294967295","4294967295","4294967295","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","0","4294967295","4294967295","-2147483648","00:00:00:20:00:00:00","0","26","notSupported","notSupported","notSupported","notSupported","notSupported","","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","notSupported","","4294967295","notSupported","4294967295","4294967295","","notSupported","","notSupported","","notSupported","","notSupported","4294967295","notSupported","4294967295","notSupported","4294967295","notSupported","notSupported","N/A","-2147483648","-2147483648","-2147483648","4294967295","4294967295","notSupported","N/A","notSupported","notSupported","notSupported","notSupported","notSupported",

